STAID,STANAME,CN,LAT,LON,HGHT
24705,KLEINZICKEN,AT,47.2075,16.335556,265
24706,LANDECK,AT,47.140278,10.563056,796
24707,LANGENLEBARN,AT,48.323889,16.117778,175
24708,LANGENLOIS,AT,48.4725,15.696667,207
24709,LIENZ,AT,46.825278,12.806389,661
24710,LINZ-STADT,AT,48.296389,14.285,262
24713,MARIAZELL/ST.SEBASTIAN-FLUGFELD,AT,47.788889,15.301667,864
24714,MATTSEE,AT,47.976667,13.105556,502
24715,MAYRHOFEN,AT,47.159167,11.850278,643
24717,MOENICHKIRCHEN,AT,47.510833,16.033056,991
24718,NEUMARKT,AT,47.069167,14.424444,869
24719,NEUSIEDL AM SEE,AT,47.948889,16.828333,117
24720,OBERGURGL,AT,46.866667,11.024167,1941
24721,LEISER BERGE,AT,48.558333,16.371389,457
24724,POYSDORF-OST,AT,48.669167,16.6375,198
24725,PREITENEGG,AT,46.938056,14.915,1034
24726,PUCHBERG/SCHNEEBERG,AT,47.790278,15.906667,583
24727,RADSTADT-TANDALIER,AT,47.38,13.440556,835
24729,BRAUNAU/RANSHOFEN,AT,48.224167,13.028056,382
24730,REUTTE,AT,47.494167,10.715278,841
24731,ROHRBACH,AT,48.566944,14.004167,613
24732,RAURIS,AT,47.223056,12.9925,933
24734,REICHENAU/RAX,AT,47.699167,15.836667,488
24735,RETZ/WINDMUEHLE,AT,48.760833,15.941667,320
24737,SAALBACH,AT,47.387778,12.648056,975
24739,SCHMITTENHOEHE,AT,47.328056,12.737778,1956
24740,SCHOECKL,AT,47.198333,15.466389,1443
24743,STIFT ZWETTL,AT,48.617778,15.203056,502
24744,ST.ANDRAE/LAVANTTAL,AT,46.764167,14.827778,403
24745,FEISTRITZ OB BLEIBURG,AT,46.558333,14.766389,532
24747,ST.POELTEN/LANDHAUS,AT,48.199167,15.630556,273
24748,ST.VEIT/GLAN,AT,46.738889,14.385278,463
24752,VILLACH-STADT,AT,46.618056,13.873889,493
24753,WAIDHOFEN/YBBS,AT,47.945556,14.809167,384
24754,WEITENSFELD,AT,46.849167,14.190556,704
24756,WIEN-HOHE WARTE,AT,48.248056,16.355833,198
24757,WIEN-MARIABRUNN,AT,48.206667,16.229167,225
24758,WIEN/UNTERLAA,AT,48.125,16.419167,200
24761,WOLFSEGG,AT,48.105556,13.670556,635
24762,WR.NEUSTADT/FLUGPLATZ,AT,47.831667,16.230833,275
24764,DEUTSCHLANDSBERG,AT,46.821667,15.226667,354
24778,SILLIAN,AT,46.745833,12.423056,1081
24779,SALZBURG-FLUGHAFEN,AT,47.789167,13.008056,430
24782,GAENSERNDORF-STADT,AT,48.3375,16.713333,163
24786,RIED IM INNKREIS,AT,48.216944,13.475,427
24787,KUFSTEIN,AT,47.575278,12.162778,490
24789,SALZBURG-FREISAAL,AT,47.790556,13.054167,419
24791,WEITRA,AT,48.701667,14.898056,572
24792,SPITTAL/DRAU,AT,46.790278,13.486944,542
24793,ACHENKIRCH CAMPINGPLATZ,AT,47.499167,11.706667,931
24803,MONDSEE,AT,47.850556,13.346667,481
24814,INNSBRUCK-FLUGPLATZ,AT,47.259444,11.356667,578
24817,HOCHFILZEN,AT,47.47,12.620556,962
24831,PATSCHERKOFEL,AT,47.208889,11.461667,2251
24832,SEIBERSDORF,AT,47.975833,16.504444,185
24833,POERTSCHACH,AT,46.630556,14.165,450
24838,KREMSMUENSTER (TAWES),AT,48.055,14.130556,382
24839,FEUERKOGEL,AT,47.816389,13.717778,1618
24843,ST.PAUL/LAVANTTAL,AT,46.7,14.866667,384
24846,KIRCHBICHL,AT,47.515556,12.086667,498
24847,SONNBLICK (TAWES),AT,47.053889,12.9575,3109
24876,JABLONKA,PL,49.466667,19.7,670
24880,GUBALOWKA,PL,49.3,19.933056,855
24903,PORONIN,PL,49.330278,20.035,847
24909,ZBYSZYCE,PL,49.7,20.666667,301
24921,SOLINA-JAWOR,PL,49.4,22.466667,440
25004,ZYBISZOW,PL,51.066667,16.916667,120
25054,WARSZAWA-FILTRY,PL,52.219167,20.999167,91
25055,WARSZAWA-BABICE,PL,52.266667,20.905556,91
25060,PULTUSK,PL,52.067778,21.001667,108
25076,NOWA WIES UJSKA,PL,53.033056,16.75,74
25116,GDANSK-SWIBNO,PL,54.333056,18.933056,0
25132,KATOWICE-MUCHOWIEC,PL,50.240556,19.032778,281
25133,KRAKOW-BALICE,PL,50.080278,19.801667,233
25134,TARNOW,PL,50.03,20.984167,207
25138,LEGNICA,PL,51.1925,16.2075,134
25139,LUBLIN-RADAWIEC,PL,51.216667,22.393333,228
25140,KOLO,PL,52.200278,18.661389,113
25141,PLOCK,PL,52.588056,19.725556,87
25142,RESKO-SMOLSKO,PL,53.771667,15.414444,65
25145,MIKOLAJKI,PL,53.789167,21.588333,143
25148,USTKA,PL,54.588056,16.854167,18
25149,LEBORK,PL,54.553056,17.723333,44
25152,WARSZAWA-OBSERWATORIUM II,PL,52.216667,21.033056,110
25164,PORT DE BARCELONA - ZAL PRAT,ES,41.319167,2.136667,7
25254,KOEBENHAVNS LUFTHAVN,DK,55.613889,12.645556,5
25641,FLUMINIMANNU_A_DECIMOMANNU,IT,39.3075,8.953056,8
25831,LAHTI SOPENKORPI,FI,60.975,25.62,100
25834,RAUMA PYYNPAA,FI,61.136667,21.515,15
25835,MUONIO KIRKONKYLA,FI,67.958056,23.683889,236
25836,KUUSAMO VALIKANGAS,FI,65.998056,29.223056,266
25840,ESPOO TAPIOLA,FI,60.178056,24.786667,6
25841,MIKKELI LENTOASEMO AWOS,FI,61.688056,27.206667,101
25843,MAARIANHAMINA LANSISATAMA,FI,60.090833,19.928889,2
25989,BRACCIANO,IT,42.073056,12.147778,251
26082,SENJA - BOTNHAMN,NO,69.501389,17.870556,20
26198,PASSO ROLLE,IT,46.297778,11.786667,2012
26329,OSLO - BYGDOEY II,NO,59.911667,10.681389,18
26331,LONGYEARDALEN - CENTRAL,SJ,78.212778,15.610556,52
26462,RIVNE_AMSG,UA,50.6025,26.152778,227
26466,KHMELNYTSKY_AMSG,UA,49.353333,26.9375,348
26468,TERNOPIL_AMSG,UA,49.527778,25.690833,327
26483,MYRONIVKA,UA,49.645556,31.081667,151
26487,VINNYTSYA_AMSG,UA,49.248056,28.603056,296
26489,SVITLOVODSK,UA,49.070833,33.249444,85
26492,LYUBASHIVKA,UA,47.850556,30.268333,181
26507,KRYVY_RIG_AMSG,UA,48.053056,33.210833,123
26510,CHORNOMORSKE,UA,45.521667,32.715833,9
26534,SZENTGOTTHARD FARKASFA,HU,46.910278,16.309167,310
26562,BUDAPEST LAGYMANYOS,HU,47.474444,19.061667,144
26574,SZEGED BELTERULET,HU,46.246944,20.140556,103
26634,DEBRECEN REPULOTER,HU,47.484167,21.605556,106
26642,DEBRECEN KISMACS,HU,47.576667,21.5825,125
26652,POGANY REPULOTER,HU,45.995,18.235,196
26667,LJOESNE,NO,61.054167,7.5625,50
26668,SANDEFJORD - NORDRE BERGAN,NO,59.168056,10.275278,50
26669,LOEN - RAKE,NO,61.871944,6.785833,60
26675,RENA - SVESTAD,NO,61.148056,11.356389,260
